ID,CreationDate,Score,ViewCount,AnswerCount,FavoriteCount
"54387","2019-06-24 12:32:22","0","61","<r><clustering><k-means><plotting>",""
"54388","2019-06-24 12:42:28","0","30","<nlp><pytorch><transfer-learning><bert>",""
"54390","2019-06-24 13:06:49","2","1026","<features>",""
"54398","2019-06-24 15:12:48","0","69","<cnn>",""
"54400","2019-06-24 15:30:27","0","29","<r><ensemble-modeling>",""
"54401","2019-06-24 15:32:22","0","94","<machine-learning><neural-network><dataset><cnn><convolution>",""
"54402","2019-06-24 15:32:44","0","21","<python><tensorflow>",""
"54407","2019-06-24 16:57:57","0","87","<visualization><machine-learning-model><data-science-model>",""
"54409","2019-06-24 19:16:13","1","84","<machine-learning><neural-network><data-science-model>",""
"54411","2019-06-24 19:58:26","0","19","<data-science-model><databases>",""
"54412","2019-06-24 21:26:21","4","764","<nlp><cnn><pytorch><transfer-learning><bert>","4"
"54413","2019-06-24 22:11:19","1","239","<machine-learning><python><data-mining><numpy><linear-algebra>","0"
"54414","2019-06-24 23:48:03","0","326","<matrix>",""
"54417","2019-06-25 02:15:34","0","14","<deep-learning><lstm><rnn><recurrent-neural-net>",""
"54427","2019-06-25 05:18:33","0","22","<data-cleaning><sql>",""
"54430","2019-06-25 06:03:30","0","35","<regression><linear-regression><feature-engineering>",""
"54431","2019-06-25 06:38:34","0","7","<recommender-system>",""
"57428","2019-08-12 09:31:15","0","16","<machine-learning><classification><predictive-modeling><prediction>",""
"57429","2019-08-12 10:30:38","0","12","<text-mining><similarity><distance><jaccard-coefficient>",""
"57435","2019-08-12 12:42:39","5","372","<machine-learning><deep-learning><recommender-system>","2"
"57436","2019-08-12 13:44:40","0","20","<machine-learning><dataset><rnn><supervised-learning>",""
"57437","2019-08-12 14:00:22","2","22","<time-series><lstm><forecasting>",""
"57441","2019-08-12 15:30:36","0","20","<machine-learning><deep-learning><algorithms>",""
"57443","2019-08-12 16:30:25","3","214","<machine-learning><python><feature-selection><correlation>",""
"57444","2019-08-12 16:31:23","2","18","<machine-learning>",""
"57446","2019-08-12 16:50:29","0","16","<random-forest><orange><missing-data>",""
"57449","2019-08-12 18:02:44","1","58","<python><nlp><feature-construction>","1"
"57452","2019-08-12 20:38:37","0","48","<machine-learning><neural-network><keras><lstm><stacked-lstm>",""
"57453","2019-08-12 20:57:48","0","30","<keras><multilabel-classification>",""
"57454","2019-08-12 21:01:14","1","57","<cnn><overfitting><regularization>",""
"57455","2019-08-12 21:46:02","0","9","<orange>",""
"57456","2019-08-12 22:18:02","1","15","<machine-learning><regression><predictive-modeling><metric>",""
"57459","2019-08-12 22:48:35","1","292","<machine-learning><time-series><forecasting>",""
"57461","2019-08-13 02:14:09","1","51","<python><classification><regression><predictive-modeling><model-selection>",""
"57463","2019-08-13 03:43:35","2","55","<machine-learning><k-nn>",""
"57464","2019-08-13 04:04:21","0","21","<time-series><forecast>","1"
"57465","2019-08-13 04:21:20","1","60","<feature-engineering>",""
"57466","2019-08-13 04:42:36","4","44","<gradient-descent><cost-function>",""
"57468","2019-08-13 06:10:29","0","22","<missing-data>",""
"57469","2019-08-13 06:28:48","1","9","<ensemble-modeling>",""
"57472","2019-08-13 07:05:32","0","37","<python>",""
"57476","2019-08-13 08:07:44","1","64","<reinforcement-learning>",""
"57478","2019-08-13 08:32:57","0","13","<neural-network><predictive-modeling>",""
"57479","2019-08-13 08:49:34","0","53","<deep-learning><time-series><lstm><rnn><categorical-data>",""
"57480","2019-08-13 08:54:54","0","28","<random-forest>",""
"57481","2019-08-13 09:00:08","1","31","<machine-learning-model><apache-spark><pipelines>",""
"57482","2019-08-13 09:01:00","0","37","<tableau>",""
"57483","2019-08-13 09:15:03","0","16","<machine-learning><dataset><cnn><object-detection><faster-rcnn>",""
"57486","2019-08-13 11:02:51","0","156","<python><r><xgboost><pickle>",""
"57487","2019-08-13 11:05:29","1","1464","<python><pandas>",""
"57489","2019-08-13 11:23:19","1","54","<nlp><nltk><parsing>",""
"57492","2019-08-13 12:21:57","0","61","<python><neural-network><keras>",""
"57493","2019-08-13 12:30:39","0","11","<dataset><data-analysis><noise><noisification>",""
"54191","2019-06-21 04:16:26","0","38","<python><time-series><pandas><lstm>",""
"54192","2019-06-21 04:24:52","4","571","<machine-learning><neural-network><deep-learning><serialisation>","1"
"54194","2019-06-21 05:37:37","2","539","<machine-learning><scikit-learn><random-forest>","0"
"54198","2019-06-21 07:28:10","0","312","<machine-learning><time-series><rnn><forecasting>",""
"54208","2019-06-21 09:56:33","1","264","<machine-learning><deep-learning><keras><image-classification><machine-learning-model>",""
"54210","2019-06-21 10:15:52","1","307","<python><tensorflow>",""
"54212","2019-06-21 11:01:47","1","13","<neural-network><dropout>",""
"54214","2019-06-21 11:48:16","1","18453","<scikit-learn><pandas><numpy>",""
"54223","2019-06-21 14:04:55","0","51","<machine-learning><python><deep-learning>",""
"54224","2019-06-21 14:18:37","0","10","<r><performance><linear-algebra><library>",""
"54226","2019-06-21 14:51:06","0","19","<machine-learning><neural-network><regression>",""
"54228","2019-06-21 15:38:05","0","134","<r><linear-regression>",""
"54229","2019-06-21 15:43:03","0","15","<machine-learning><neural-network><cnn><unsupervised-learning>",""
"54230","2019-06-21 15:52:36","5","1650","<nlp><word2vec><word-embeddings><dimensionality-reduction><embeddings>","1"
"54231","2019-06-21 16:22:10","1","73","<logistic-regression>",""
"54232","2019-06-21 16:25:16","9","3128","<word2vec><word-embeddings><bert>","6"
"54236","2019-06-21 17:01:22","1","34","<reinforcement-learning><dqn>",""
"54237","2019-06-21 17:48:55","5","980","<time-series><predictive-modeling><linear-regression>",""
"54238","2019-06-21 17:49:41","0","12","<machine-learning><python><keras>",""
"54244","2019-06-21 19:26:20","2","710","<machine-learning><data><categorical-data><numerical>","2"
"54245","2019-06-21 19:26:27","0","114","<python><xgboost>",""
"54252","2019-06-21 20:49:06","0","44","<tensorflow>",""
"54257","2019-06-21 22:02:45","1","34","<nlp><dataset>",""
"54258","2019-06-21 22:35:56","2","2055","<keras><cnn><activation-function>",""
"45533","2019-02-13 19:18:58","6","958","<feature-extraction><databases>",""
"45539","2019-02-13 20:30:32","1","48","<lstm><rnn>",""
"45540","2019-02-13 21:30:54","3","143","<machine-learning><python><scikit-learn><regression><supervised-learning>",""
"45542","2019-02-13 22:25:43","1","13","<svm><semi-supervised-learning><implementation>",""
"45543","2019-02-13 23:51:11","1","16","<machine-learning><object-detection>","2"
"45544","2019-02-14 00:15:23","1","287","<time-series><clustering><data><anomaly-detection><data-science-model>",""
"45545","2019-02-14 00:21:07","2","377","<machine-learning><time-series><predictive-modeling><lstm><matlab>",""
"45546","2019-02-14 00:49:54","1","47","<machine-learning><notation><pac-learning>",""
"45550","2019-02-14 02:26:19","1","2964","<pandas><kaggle>",""
"45552","2019-02-14 03:04:21","1","376","<scikit-learn><svm>",""
"45553","2019-02-14 03:24:29","1","345","<xgboost><ranking><ndcg>",""
"45554","2019-02-14 05:17:07","2","167","<machine-learning><algorithms>",""
"45556","2019-02-14 05:47:46","1","31","<machine-learning><gradient-descent>",""
"45559","2019-02-14 08:04:39","-1","29","<python><clustering><unsupervised-learning>",""
"45562","2019-02-14 09:11:39","1","58","<machine-learning><predictive-modeling><regression><cross-validation><accuracy>",""
"45563","2019-02-14 09:19:53","1","258","<machine-learning><xgboost>",""
"45566","2019-02-14 09:49:51","0","36","<gradient-descent>",""
"45568","2019-02-14 10:17:44","0","30","<python><tensorflow><word-embeddings>",""
"45569","2019-02-14 10:17:48","1","30","<lstm><multilabel-classification>",""
"45570","2019-02-14 11:36:39","1","41","<probability><distribution>",""
"45575","2019-02-14 12:14:02","6","293","<machine-learning><data-leakage>",""
"45578","2019-02-14 14:33:54","6","2325","<variance><bias>","3"
"45580","2019-02-14 15:08:51","3","1046","<keras><noise>",""
"45582","2019-02-14 15:42:36","1","17","<distance>",""
"45586","2019-02-14 16:21:35","1","9","<machine-learning><data-mining><decision-trees>",""
"45588","2019-02-14 17:05:51","1","21","<dataset><data><project-planning>",""
"45589","2019-02-14 17:20:50","1","44","<machine-learning><machine-learning-model>",""
"45593","2019-02-14 21:14:15","1","39","<machine-learning><word2vec><pytorch>",""
"45596","2019-02-14 23:42:58","1","17","<transfer-learning>",""
"62252","2019-10-26 14:46:07","0","44","<python><scikit-learn><linear-regression>",""
"62255","2019-10-26 16:35:22","0","21","<machine-learning><training><algorithms>",""
"62257","2019-10-26 16:57:22","2","24","<neural-network><deep-learning><time-series><regression><graphs>",""
"62262","2019-10-26 19:31:48","1","32","<multiclass-classification><multilabel-classification><softmax>",""
"62264","2019-10-26 22:06:50","4","145","<machine-learning><python><keras><convnet><vgg16>","5"
"62266","2019-10-26 23:21:31","0","14","<bigdata><cloud-computing>",""
"62267","2019-10-27 01:17:52","2","85","<tensorflow><machine-learning-model><overfitting><gpu>","2"
"62269","2019-10-27 05:55:21","1","11","<machine-learning><statistics><data-science-model>",""
"48998","2019-04-09 20:51:44","0","980","<python><scikit-learn><xgboost><hyperparameter-tuning><gridsearchcv>",""
"49000","2019-04-09 21:43:59","0","16","<neural-network><backpropagation>",""
"49001","2019-04-09 22:09:56","3","75","<machine-learning><python><r><prediction>","0"
"49004","2019-04-10 00:44:52","2","128","<machine-learning><pac-learning><vc-theory>",""
"49006","2019-04-10 02:39:27","0","32","<machine-learning><xgboost><training>",""
"49010","2019-04-10 04:34:35","0","20","<python><pandas>",""
"49012","2019-04-10 05:55:55","1","362","<machine-learning><python><deep-learning><keras><scikit-learn>","1"
"49023","2019-04-10 07:27:26","0","441","<machine-learning><python><deep-learning><scikit-learn><matlab>",""
"49030","2019-04-10 09:04:50","0","45","<classification><time-series>",""
"49031","2019-04-10 09:36:27","-1","23","<machine-learning><data-mining><statistics>",""
"49032","2019-04-10 10:16:35","0","95","<cnn><word2vec><accuracy><sentiment-analysis><gpu>",""
"49033","2019-04-10 10:33:43","1","50","<nlp>",""
"49034","2019-04-10 10:43:23","0","96","<python>",""
"49037","2019-04-10 12:04:03","1","62","<classification><accuracy><evaluation>","1"
"49047","2019-04-10 12:49:24","0","369","<classification><nlp><tfidf>",""
"49048","2019-04-10 13:31:38","1","329","<nlp><random-forest><svm><logistic-regression><naive-bayes-classifier>","1"
"45263","2019-02-08 12:46:10","0","97","<machine-learning><feature-selection><feature-extraction><feature-engineering><machine-learning-model>",""
"45276","2019-02-08 17:36:13","2","330","<machine-learning><python><deep-learning><tensorflow>",""
"45277","2019-02-08 18:30:04","1","72","<pandas>",""
"45279","2019-02-08 19:31:01","2","26","<classification><accuracy><metric>",""
"45281","2019-02-08 21:23:21","1","2871","<machine-learning><neural-network><deep-learning><keras>",""
"45282","2019-02-08 22:09:13","1","2604","<cnn>","1"
"45284","2019-02-08 23:04:18","1","176","<machine-learning><feature-engineering>",""
"45285","2019-02-09 00:14:07","3","668","<neural-network><regression><logistic-regression><loss-function><probability>",""
"45286","2019-02-09 00:20:54","1","32","<neural-network><feature-engineering><gradient-descent>",""
"45287","2019-02-09 01:48:15","1","16","<machine-learning><classification><data-mining><decision-trees><scoring>","1"
"45288","2019-02-09 03:49:28","1","53","<machine-learning><rbm>",""
"45289","2019-02-09 04:53:37","1","132","<python>","1"
"54259","2019-06-21 22:44:19","0","18","<statistics>",""
"54260","2019-06-21 23:44:48","2","494","<scikit-learn><preprocessing>","1"
"54263","2019-06-22 00:24:56","0","35","<machine-learning>",""
"54266","2019-06-22 02:05:39","0","11","<natural-language-process><search><vector-space-models><ngrams>",""
"54270","2019-06-22 06:03:31","1","40","<time-series>",""
"54273","2019-06-22 07:49:47","5","120","<python><keras><convnet>","1"
"54277","2019-06-22 08:23:30","1","223","<machine-learning><reinforcement-learning><q-learning>",""
"54278","2019-06-22 08:51:28","0","22","<machine-learning><neural-network><classification><dataset><matlab>",""
"54279","2019-06-22 09:04:54","1","66","<machine-learning><data-mining><machine-learning-model>",""
"54280","2019-06-22 09:33:57","1","448","<machine-learning><scikit-learn><collinearity>",""
"54281","2019-06-22 10:32:55","3","102","<machine-learning><svm><regularization><hinge-loss>",""
"54288","2019-06-22 13:11:58","0","86","<classification><keras><predictive-modeling><lstm><multiclass-classification>",""
"54289","2019-06-22 13:51:39","4","159","<scikit-learn><linear-regression>","1"
"54292","2019-06-22 14:12:40","1","329","<neural-network><autoencoder><dimensionality-reduction>",""
"54293","2019-06-22 15:08:00","1","104","<neural-network><deep-learning><keras><convnet><image-classification>",""
"54296","2019-06-22 16:48:46","5","955","<normalization>","3"
"54306","2019-06-22 19:34:13","0","912","<deep-learning><keras><cnn><object-detection><transfer-learning>",""
"54307","2019-06-22 20:22:13","0","43","<machine-learning><keras><game>",""
"54313","2019-06-23 01:25:13","0","246","<neural-network><distribution><gaussian><openai-gym><actor-critic>",""
"54315","2019-06-23 02:44:03","0","143","<pytorch><image-preprocessing>",""
"54316","2019-06-23 03:44:17","0","14","<machine-learning><object-detection>",""
"54317","2019-06-23 04:27:11","0","73","<tensorflow><pytorch><bert>",""
"54318","2019-06-23 04:58:54","0","9","<preprocessing><pca>",""
"53912","2019-06-17 00:55:53","0","8","<recommender-system>",""
"53916","2019-06-17 03:32:53","0","47","<scikit-learn><pca>",""
"53918","2019-06-17 04:08:37","2","209","<machine-learning><python><scikit-learn><matplotlib>",""
"53919","2019-06-17 04:09:49","0","33","<deep-learning><nlp><lstm><rnn>",""
"53921","2019-06-17 05:23:47","2","36","<text-mining><natural-language-process>","1"
"53922","2019-06-17 05:40:49","2","125","<machine-learning><online-learning>","2"
"53923","2019-06-17 05:44:51","1","59","<machine-learning><python><pandas>",""
"53926","2019-06-17 07:49:43","1","223","<machine-learning><neural-network><deep-learning><keras>",""
"53927","2019-06-17 07:52:52","2","718","<python><keras><tensorflow><gradient-descent>",""
"53931","2019-06-17 08:30:43","0","283","<machine-learning><python><scikit-learn>",""
"53935","2019-06-17 09:29:53","0","303","<machine-learning><neural-network><deep-learning><reinforcement-learning>",""
